image,image_id,true_class,predicted_class,confidence,p_D-DD,p_CS-SCS,p_VSCS,p_ESCS-SuCS,error_type,usa_wind_kt,kt_from_nearest_boundary,imd_category_of_usa_wind,storm_id,name,basin,region,subregion,timestamp,wmo_wind_kt,wmo_agency,group_id
data/processed/classification/VSCS/CLS_03747.png,CLS-IMG03335,VSCS,CS-SCS,0.708931,0.107986,0.708931,0.18124,0.001843,adjacent_class,65.0,1.5,VSCS,2017122S13170,DONNA,SP,pacific_ocean,southern_pacific,2017-05-09T15:00:00Z,,,G1508
data/processed/classification/ESCS-SuCS/CLS_04797.png,CLS-IMG04336,ESCS-SuCS,VSCS,0.705823,0.035151,0.066591,0.705823,0.192435,adjacent_class,95.0,5.5,ESCS,2010172N08272,DARBY,EP,pacific_ocean,eastern_pacific,2010-06-25T09:00:00Z,,,G1426
data/processed/classification/CS-SCS/CLS_01573.png,CLS-IMG01408,CS-SCS,D-DD,0.701726,0.701726,0.247633,0.048472,0.002168,adjacent_class,35.0,1.5,CS,2003007S10072,EBULA,SI,south_indian_ocean,,2003-01-12T06:00:00Z,40.0,reunion,G0114
data/processed/classification/VSCS/CLS_03608.png,CLS-IMG03213,VSCS,ESCS-SuCS,0.700247,3e-06,5.5e-05,0.299695,0.700247,adjacent_class,80.0,9.5,VSCS,2015066S08170,PAM,SP,pacific_ocean,southern_pacific,2015-03-15T03:00:00Z,,,G1475
data/processed/classification/CS-SCS/CLS_02007.png,CLS-IMG01794,CS-SCS,ESCS-SuCS,0.694045,0.000266,0.000985,0.304704,0.694045,non_adjacent,60.0,3.5,SCS,2011013S15151,ZELIA,SP,pacific_ocean,southern_pacific,2011-01-15T06:00:00Z,50.0,bom,G0396
data/processed/classification/ESCS-SuCS/CLS_04859.png,CLS-IMG04398,ESCS-SuCS,CS-SCS,0.691114,0.003261,0.691114,0.302351,0.003274,non_adjacent,100.0,10.5,ESCS,2012018S16041,FUNSO,SI,south_indian_ocean,,2012-01-23T12:00:00Z,85.0,reunion,G1436
data/processed/classification/VSCS/CLS_03615.png,CLS-IMG03220,VSCS,ESCS-SuCS,0.687239,0.000238,0.000895,0.311629,0.687239,adjacent_class,85.0,4.5,VSCS,2015092S18074,JOALANE,SI,south_indian_ocean,,2015-04-08T09:00:00Z,,,G0545
data/processed/classification/D-DD/CLS_00746.png,CLS-IMG00654,D-DD,CS-SCS,0.681939,0.317847,0.681939,0.00014,7.4e-05,adjacent_class,30.0,3.5,DD,2013051S12102,UNNAMED,SI,south_indian_ocean,,2013-02-26T21:00:00Z,,,G0470
data/processed/classification/D-DD/CLS_00144.png,CLS-IMG00129,D-DD,VSCS,0.68065,0.025305,0.286236,0.68065,0.00781,non_adjacent,30.0,3.5,DD,2002033S13121,CHRIS,SI,south_indian_ocean,,2002-02-03T00:00:00Z,40.0,bom,G0085
data/processed/classification/VSCS/CLS_04102.png,CLS-IMG03663,VSCS,ESCS-SuCS,0.677949,1.1e-05,5.8e-05,0.321982,0.677949,adjacent_class,88.0,1.5,VSCS,2023096S07135,ILSA,SI,south_indian_ocean,,2023-04-13T21:00:00Z,,,G1283
data/processed/classification/D-DD/CLS_00762.png,CLS-IMG00668,D-DD,CS-SCS,0.673658,0.325449,0.673658,0.000879,1.4e-05,adjacent_class,33.0,0.5,DD,2013232N14252,IVO,EP,pacific_ocean,eastern_pacific,2013-08-22T21:00:00Z,,,G0483
data/processed/classification/CS-SCS/CLS_02153.png,CLS-IMG01924,CS-SCS,VSCS,0.670421,1.6e-05,0.000872,0.670421,0.328692,adjacent_class,63.0,0.5,SCS,2013360S12124,CHRISTINE,SI,south_indian_ocean,,2013-12-31T09:00:00Z,,,G0498
data/processed/classification/D-DD/CLS_01000.png,CLS-IMG00882,D-DD,CS-SCS,0.666098,0.282459,0.666098,0.051328,0.000115,adjacent_class,28.0,5.5,DD,2017360S15124,HILDA,SI,south_indian_ocean,,2017-12-29T21:00:00Z,,,G0643
data/processed/classification/D-DD/CLS_00077.png,CLS-IMG00068,D-DD,VSCS,0.664939,0.013794,0.320902,0.664939,0.000364,non_adjacent,30.0,3.5,DD,2001049S17198,OMA,SP,pacific_ocean,southern_pacific,2001-02-20T06:00:00Z,30.0,nadi,G0047
data/processed/classification/CS-SCS/CLS_02284.png,CLS-IMG02040,CS-SCS,VSCS,0.660073,0.03409,0.305637,0.660073,0.000201,adjacent_class,50.0,13.5,SCS,2016095S13162,ZENA,SP,pacific_ocean,southern_pacific,2016-04-05T09:00:00Z,35.0,nadi,G0580
data/processed/classification/D-DD/CLS_00794.png,CLS-IMG00695,D-DD,CS-SCS,0.658048,0.341355,0.658048,0.000596,0.0,adjacent_class,33.0,0.5,DD,2014003N08086,UNNAMED,NI,north_indian_ocean,bay_of_bengal,2014-01-04T03:00:00Z,25.0,newdelhi,G0499
data/processed/classification/D-DD/CLS_00248.png,CLS-IMG00223,D-DD,CS-SCS,0.654512,0.345477,0.654512,5e-06,6e-06,adjacent_class,25.0,8.5,D,2003345N05092,UNNAMED,NI,north_indian_ocean,bay_of_bengal,2003-12-12T12:00:00Z,25.0,newdelhi,G0151
data/processed/classification/ESCS-SuCS/CLS_04450.png,CLS-IMG04000,ESCS-SuCS,CS-SCS,0.649173,0.037805,0.649173,0.312876,0.000146,non_adjacent,90.0,0.5,ESCS,2004072S11146,FAY,SI,south_indian_ocean,,2004-03-23T12:00:00Z,65.0,bom,G1358
data/processed/classification/D-DD/CLS_00226.png,CLS-IMG00202,D-DD,VSCS,0.64289,0.019212,0.335795,0.64289,0.002103,non_adjacent,30.0,3.5,DD,2003221N14249,HILDA,EP,pacific_ocean,eastern_pacific,2003-08-09T15:00:00Z,,,G0136
data/processed/classification/VSCS/CLS_03107.png,CLS-IMG02771,VSCS,CS-SCS,0.636813,0.355057,0.636813,0.008119,1.1e-05,adjacent_class,68.0,4.5,VSCS,2005230N20144,MAWAR,WP,pacific_ocean,western_pacific,2005-08-26T03:00:00Z,50.0,tokyo,G0980
data/processed/classification/CS-SCS/CLS_02750.png,CLS-IMG02455,CS-SCS,D-DD,0.635539,0.635539,0.364456,5e-06,0.0,adjacent_class,50.0,13.5,SCS,2024049S17052,ELEANOR,SI,south_indian_ocean,,2024-02-21T03:00:00Z,,,G0871
data/processed/classification/D-DD/CLS_00395.png,CLS-IMG00356,D-DD,CS-SCS,0.635469,0.045126,0.635469,0.318748,0.000657,adjacent_class,23.0,10.5,D,2006225N17126,SONAMU,WP,pacific_ocean,western_pacific,2006-08-16T09:00:00Z,,,G0242
data/processed/classification/CS-SCS/CLS_02558.png,CLS-IMG02282,CS-SCS,VSCS,0.634101,0.008521,0.35599,0.634101,0.001388,adjacent_class,48.0,14.5,SCS,2020347S14190,ZAZU,SP,pacific_ocean,southern_pacific,2020-12-14T15:00:00Z,,,G0754
data/processed/classification/CS-SCS/CLS_01694.png,CLS-IMG01518,CS-SCS,VSCS,0.627687,0.006258,0.362639,0.627687,0.003416,adjacent_class,55.0,8.5,SCS,2005229N21156,GUCHOL,WP,pacific_ocean,western_pacific,2005-08-24T15:00:00Z,,,G0980
data/processed/classification/CS-SCS/CLS_02439.png,CLS-IMG02182,CS-SCS,D-DD,0.624993,0.624993,0.366928,0.006196,0.001883,adjacent_class,43.0,9.5,CS,2018324N04156,MAN-YI,WP,pacific_ocean,western_pacific,2018-11-26T03:00:00Z,,,G0687
data/processed/classification/D-DD/CLS_00551.png,CLS-IMG00487,D-DD,CS-SCS,0.618767,0.381159,0.618767,6.7e-05,7e-06,adjacent_class,33.0,0.5,DD,2009082S15154,JASPER,SP,pacific_ocean,southern_pacific,2009-03-25T09:00:00Z,,,G0338
data/processed/classification/ESCS-SuCS/CLS_04762.png,CLS-IMG04302,ESCS-SuCS,VSCS,0.617794,4.6e-05,4.8e-05,0.617794,0.382112,adjacent_class,108.0,18.5,ESCS,2009289N12230,NEKI,EP,pacific_ocean,eastern_pacific,2009-10-22T03:00:00Z,,,G1060
data/processed/classification/D-DD/CLS_01109.png,CLS-IMG00985,D-DD,VSCS,0.61604,0.010478,0.365719,0.61604,0.007764,non_adjacent,30.0,3.5,DD,2019335N05058,PAWAN,NI,north_indian_ocean,arabian_sea,2019-12-04T00:00:00Z,30.0,newdelhi,G0718
data/processed/classification/VSCS/CLS_03266.png,CLS-IMG02909,VSCS,ESCS-SuCS,0.615829,0.000102,0.000284,0.383786,0.615829,adjacent_class,68.0,4.5,VSCS,2008179N12252,BORIS,EP,pacific_ocean,eastern_pacific,2008-07-02T09:00:00Z,,,G1405
data/processed/classification/D-DD/CLS_00249.png,CLS-IMG00224,D-DD,CS-SCS,0.611998,0.387837,0.611998,0.000165,0.0,adjacent_class,30.0,3.5,DD,2003345N05092,UNNAMED,NI,north_indian_ocean,bay_of_bengal,2003-12-13T00:00:00Z,,,G0151
data/processed/classification/D-DD/CLS_00894.png,CLS-IMG00783,D-DD,CS-SCS,0.60456,0.395435,0.60456,4e-06,0.0,adjacent_class,30.0,3.5,DD,2015282N11230,NORA,EP,pacific_ocean,eastern_pacific,2015-10-14T12:00:00Z,30.0,hurdat_epa,G0567
data/processed/classification/CS-SCS/CLS_02301.png,CLS-IMG02056,CS-SCS,D-DD,0.599394,0.599394,0.40055,5.4e-05,1e-06,adjacent_class,43.0,9.5,CS,2016216N14243,IVETTE,EP,pacific_ocean,eastern_pacific,2016-08-06T21:00:00Z,,,G0589
data/processed/classification/ESCS-SuCS/CLS_04596.png,CLS-IMG04145,ESCS-SuCS,VSCS,0.599049,7e-06,5.9e-05,0.599049,0.400884,adjacent_class,95.0,5.5,ESCS,2006240N12265,JOHN,EP,pacific_ocean,eastern_pacific,2006-08-31T15:00:00Z,,,G0245
data/processed/classification/VSCS/CLS_03527.png,CLS-IMG03143,VSCS,CS-SCS,0.586134,0.413863,0.586134,3e-06,0.0,adjacent_class,65.0,1.5,VSCS,2013339N09084,MADI,NI,north_indian_ocean,bay_of_bengal,2013-12-10T18:00:00Z,50.0,newdelhi,G0497
data/processed/classification/VSCS/CLS_03104.png,CLS-IMG02768,VSCS,CS-SCS,0.583825,0.288441,0.583825,0.127542,0.000192,adjacent_class,70.0,6.5,VSCS,2005232N13263,HILARY,EP,pacific_ocean,eastern_pacific,2005-08-21T09:00:00Z,,,G0214
data/processed/classification/VSCS/CLS_03499.png,CLS-IMG03116,VSCS,CS-SCS,0.583714,0.415554,0.583714,0.000675,5.8e-05,adjacent_class,65.0,1.5,VSCS,2013214N13243,HENRIETTE,EP,pacific_ocean,eastern_pacific,2013-08-09T06:00:00Z,65.0,hurdat_epa,G0480
data/processed/classification/D-DD/CLS_00716.png,CLS-IMG00629,D-DD,CS-SCS,0.581086,0.245876,0.581086,0.169183,0.003855,adjacent_class,28.0,5.5,DD,2012267N16141,EWINIAR,WP,pacific_ocean,western_pacific,2012-09-24T09:00:00Z,,,G0451
data/processed/classification/D-DD/CLS_01073.png,CLS-IMG00952,D-DD,CS-SCS,0.579016,0.420439,0.579016,0.000515,3e-05,adjacent_class,23.0,10.5,D,2018363S12145,PENNY,SP,pacific_ocean,southern_pacific,2019-01-09T09:00:00Z,,,G0692
data/processed/classification/CS-SCS/CLS_02684.png,CLS-IMG02396,CS-SCS,D-DD,0.577261,0.577261,0.404697,0.015037,0.003004,adjacent_class,35.0,1.5,CS,2022276N15249,PAINE,EP,pacific_ocean,eastern_pacific,2022-10-05T00:00:00Z,35.0,hurdat_epa,G1275
data/processed/classification/CS-SCS/CLS_02399.png,CLS-IMG02143,CS-SCS,VSCS,0.573703,0.185827,0.24042,0.573703,5e-05,adjacent_class,35.0,1.5,CS,2018079S08137,NORA,SP,pacific_ocean,southern_pacific,2018-03-22T12:00:00Z,35.0,bom,G0652
data/processed/classification/D-DD/CLS_00037.png,CLS-IMG00034,D-DD,CS-SCS,0.572679,0.230672,0.572679,0.196288,0.000362,adjacent_class,30.0,3.5,DD,2000220N24149,UNNAMED,WP,pacific_ocean,western_pacific,2000-08-09T21:00:00Z,,,G0026
data/processed/classification/CS-SCS/CLS_02414.png,CLS-IMG02157,CS-SCS,VSCS,0.56436,0.001806,0.433827,0.56436,8e-06,adjacent_class,45.0,11.5,CS,2018161N12260,BUD,EP,pacific_ocean,eastern_pacific,2018-06-13T18:00:00Z,45.0,hurdat_epa,G0664
data/processed/classification/CS-SCS/CLS_02170.png,CLS-IMG01939,CS-SCS,VSCS,0.559736,0.003615,0.436647,0.559736,2e-06,adjacent_class,40.0,6.5,CS,2014068S16169,LUSI,SP,pacific_ocean,southern_pacific,2014-03-10T15:00:00Z,,,G0511
data/processed/classification/VSCS/CLS_02958.png,CLS-IMG02637,VSCS,ESCS-SuCS,0.554864,7.9e-05,0.000898,0.44416,0.554864,adjacent_class,65.0,1.5,VSCS,2003007S10072,EBULA,SI,south_indian_ocean,,2003-01-10T18:00:00Z,60.0,reunion,G0114
data/processed/classification/CS-SCS/CLS_02487.png,CLS-IMG02219,CS-SCS,D-DD,0.552052,0.552052,0.369378,0.078568,1e-06,adjacent_class,45.0,11.5,CS,2019314N14136,KALMAEGI,WP,pacific_ocean,western_pacific,2019-11-17T06:00:00Z,40.0,tokyo,G1214
data/processed/classification/CS-SCS/CLS_01884.png,CLS-IMG01686,CS-SCS,D-DD,0.548606,0.548606,0.451374,1.9e-05,0.0,adjacent_class,35.0,1.5,CS,2008338N06092,UNNAMED,NI,north_indian_ocean,bay_of_bengal,2008-12-06T03:00:00Z,30.0,newdelhi,G0326
data/processed/classification/CS-SCS/CLS_02383.png,CLS-IMG02129,CS-SCS,D-DD,0.547797,0.547797,0.451853,0.000347,3e-06,adjacent_class,35.0,1.5,CS,2017360S15124,HILDA,SI,south_indian_ocean,,2017-12-28T15:00:00Z,,,G0643
data/processed/classification/ESCS-SuCS/CLS_04863.png,CLS-IMG04402,ESCS-SuCS,VSCS,0.539639,0.000289,0.00061,0.539639,0.459462,adjacent_class,90.0,0.5,ESCS,2012032S15141,JASMINE,SP,pacific_ocean,southern_pacific,2012-02-09T18:00:00Z,80.0,nadi,G1437
data/processed/classification/D-DD/CLS_00572.png,CLS-IMG00505,D-DD,VSCS,0.536551,0.369567,0.093644,0.536551,0.000238,non_adjacent,33.0,0.5,DD,2009238N20151,KROVANH,WP,pacific_ocean,western_pacific,2009-08-28T03:00:00Z,,,G0354
data/processed/classification/CS-SCS/CLS_01922.png,CLS-IMG01719,CS-SCS,VSCS,0.528024,0.013265,0.458213,0.528024,0.000497,adjacent_class,43.0,9.5,CS,2009171N15264,ANDRES,EP,pacific_ocean,eastern_pacific,2009-06-22T03:00:00Z,,,G0345
data/processed/classification/VSCS/CLS_03090.png,CLS-IMG02757,VSCS,CS-SCS,0.516832,0.009699,0.516832,0.471777,0.001692,adjacent_class,80.0,9.5,VSCS,2005071N06152,ROKE,WP,pacific_ocean,western_pacific,2005-03-16T00:00:00Z,50.0,tokyo,G0971
data/processed/classification/CS-SCS/CLS_01577.png,CLS-IMG01411,CS-SCS,D-DD,0.514819,0.514819,0.405952,0.052698,0.026531,adjacent_class,50.0,13.5,SCS,2003021S11081,FARI,SI,south_indian_ocean,,2003-01-28T15:00:00Z,,,G0946
data/processed/classification/D-DD/CLS_01318.png,CLS-IMG01175,D-DD,CS-SCS,0.513943,0.393943,0.513943,0.09179,0.000324,adjacent_class,28.0,5.5,DD,2023225N14248,FERNANDA,EP,pacific_ocean,eastern_pacific,2023-08-12T15:00:00Z,,,G0847
data/processed/classification/CS-SCS/CLS_01458.png,CLS-IMG01304,CS-SCS,VSCS,0.513865,0.14913,0.336644,0.513865,0.000361,adjacent_class,45.0,11.5,CS,2000299N08139,XANGSANE,WP,pacific_ocean,western_pacific,2000-10-26T12:00:00Z,40.0,tokyo,G0913
data/processed/classification/D-DD/CLS_00156.png,CLS-IMG00141,D-DD,VSCS,0.506137,0.002335,0.490804,0.506137,0.000724,non_adjacent,30.0,3.5,DD,2002126N09068,UNNAMED,NI,north_indian_ocean,arabian_sea,2002-05-06T12:00:00Z,25.0,newdelhi,G0095
data/processed/classification/ESCS-SuCS/CLS_04789.png,CLS-IMG04328,ESCS-SuCS,VSCS,0.48991,0.005388,0.060964,0.48991,0.443738,adjacent_class,103.0,13.5,ESCS,2010069S12188,TOMAS,SP,pacific_ocean,southern_pacific,2010-03-16T21:00:00Z,,,G1423
data/processed/classification/VSCS/CLS_03575.png,CLS-IMG03181,VSCS,CS-SCS,0.459278,0.010092,0.459278,0.080874,0.449757,adjacent_class,70.0,6.5,VSCS,2014275N06166,VONGFONG,WP,pacific_ocean,western_pacific,2014-10-04T21:00:00Z,,,G1469
data/processed/classification/ESCS-SuCS/CLS_04857.png,CLS-IMG04396,ESCS-SuCS,D-DD,0.423223,0.423223,0.183236,0.385092,0.008449,non_adjacent,90.0,0.5,ESCS,2012018S16041,FUNSO,SI,south_indian_ocean,,2012-01-22T00:00:00Z,60.0,reunion,G1436
data/processed/classification/D-DD/CLS_01122.png,CLS-IMG00998,D-DD,VSCS,0.388688,0.229568,0.374856,0.388688,0.006889,non_adjacent,30.0,3.5,DD,2020015S12170,TINO,SP,pacific_ocean,southern_pacific,2020-01-16T06:00:00Z,,,G0724
