SAMPLE_ID,nearest_system_deg,nearest_system_nature,nearest_system_sid,nearest_ds_ts_mx_deg,systems_in_crop,natures_in_crop
NONCYCLONE_02583,12.434046416481054,TS,2004274N16069,12.434046416481054,0,
NONCYCLONE_02584,16.294702757641787,TS,2021264N13119,16.294702757641787,0,
NONCYCLONE_02585,20.800224668866594,TS,2005210N21088,20.800224668866594,0,
NONCYCLONE_02586,11.261297200542494,DS,2013322N13090,11.261297200542494,0,
NONCYCLONE_02587,12.862188807909234,TS,2018279N11069,12.862188807909234,0,
NONCYCLONE_02588,10.817381138433753,TS,2013339N09084,10.817381138433753,0,
NONCYCLONE_02589,33.32848976807555,TS,2024238N25077,33.32848976807555,0,
NONCYCLONE_02590,22.01020205155304,TS,2014297N11062,22.01020205155304,0,
NONCYCLONE_02591,18.932437737794295,TS,2018279N11069,18.932437737794295,0,
NONCYCLONE_02592,10.004222969005124,TS,2011160N18070,10.004222969005124,0,
NONCYCLONE_02593,22.532372551869628,TS,2015280N13071,22.532372551869628,0,
NONCYCLONE_02594,25.036526136916947,TS,2014141N16091,25.036526136916947,0,
NONCYCLONE_02595,36.02392009020012,TS,2014216N21089,36.02392009020012,0,
NONCYCLONE_02596,29.07203111148649,TS,2017232N19130,29.07203111148649,0,
NONCYCLONE_02597,11.3214745302256,TS,2019160N11073,11.3214745302256,1,TS
NONCYCLONE_02598,11.693636953177387,TS,2000358N08086,11.693636953177387,1,TS
NONCYCLONE_02599,41.25705142508242,TS,2003129N05091,41.25705142508242,0,
NONCYCLONE_02600,35.60018023718151,TS,2000088N08090,35.60018023718151,0,
NONCYCLONE_02601,21.53851682295653,DS,2008317N11089,21.53851682295653,0,
NONCYCLONE_02602,13.84658589450587,TS,2015209N26072,13.84658589450587,0,
NONCYCLONE_02603,17.319898006840635,TS,2017319N15083,17.319898006840635,0,
NONCYCLONE_02604,24.887701080912876,DS,2004312S05085,24.887701080912876,0,
NONCYCLONE_02605,27.31252305285106,TS,2017104N08085,27.31252305285106,0,
NONCYCLONE_02606,18.983816612852138,TS,2005349N06090,18.983816612852138,0,
NONCYCLONE_02607,16.075243847308403,TS,2010137N10090,16.075243847308403,0,
NONCYCLONE_02608,18.094204975820098,TS,2007151N14072,18.094204975820098,0,
NONCYCLONE_02609,33.812266199510574,TS,2006182N20088,33.812266199510574,0,
NONCYCLONE_02610,25.02113525236645,TS,2020136N10088,25.02113525236645,0,
NONCYCLONE_02611,41.342427729382045,TS,2003129N05091,41.342427729382045,0,
NONCYCLONE_02612,17.832355938241687,TS,2008317N11089,17.832355938241687,0,
NONCYCLONE_02613,14.063641752103182,TS,2022356N09085,14.063641752103182,0,
NONCYCLONE_02614,20.27035288693674,TS,2018141N08059,20.27035288693674,0,
NONCYCLONE_02615,15.114028062800587,TS,2011330N06078,15.114028062800587,0,
NONCYCLONE_02616,36.21359916039784,TS,2004136N15090,36.21359916039784,0,
NONCYCLONE_02617,22.552854915157614,TS,2025196N27075,22.552854915157614,0,
NONCYCLONE_02618,12.480673668967894,TS,2022224N22067,12.480673668967894,0,
NONCYCLONE_02619,15.336984041815356,TS,2001281N18071,15.336984041815356,0,
NONCYCLONE_02620,25.824575012872796,TS,2004307N09068,25.824575012872796,0,
NONCYCLONE_02621,17.90945093217905,TS,2024244N09137,17.90945093217905,0,
NONCYCLONE_02622,32.708106564367775,TS,2014279N11096,32.708106564367775,0,
NONCYCLONE_02623,16.656398914918146,TS,2021133N10071,16.656398914918146,0,
NONCYCLONE_02624,36.28924364440664,TS,2016222N22089,36.28924364440664,0,
NONCYCLONE_02625,35.484777140645704,TS,2018219N21088,35.484777140645704,0,
NONCYCLONE_02626,12.806373412904236,TS,2010293N17093,12.806373412904236,0,
NONCYCLONE_02627,10.125178352243234,TS,2008338N06092,10.125178352243234,0,
NONCYCLONE_02628,25.90955571079331,TS,2019296N15066,25.90955571079331,0,
NONCYCLONE_02629,16.063904740451644,TS,2003129N05091,16.063904740451644,0,
NONCYCLONE_02630,12.585273412801731,TS,2004307N09068,12.585273412801731,0,
NONCYCLONE_02631,19.467304331970954,DS,2020327N08086,19.467304331970954,0,
NONCYCLONE_02632,26.150336236993535,TS,2018141N08059,26.150336236993535,0,
NONCYCLONE_02633,23.38509671066619,TS,2024216N24085,23.38509671066619,0,
NONCYCLONE_02634,19.953359324919152,TS,2008259N20089,19.953359324919152,0,
NONCYCLONE_02635,79.23427084445112,MX,2017232N19130,79.23427084445112,0,
NONCYCLONE_02636,33.26739748822164,TS,2000358N08086,33.26739748822164,0,
NONCYCLONE_02637,22.877378810151875,DS,2019337N11072,22.877378810151875,0,
NONCYCLONE_02638,18.417694764481165,TS,2018314N12093,18.417694764481165,0,
NONCYCLONE_02639,50.45651822792878,DS,2017307N07102,50.45651822792878,0,
NONCYCLONE_02640,35.077466853125316,TS,2014279N11096,35.077466853125316,0,
NONCYCLONE_02641,21.655488869577656,TS,2003206N21089,21.655488869577656,0,
NONCYCLONE_02642,24.354351356162304,TS,2025275N22068,24.354351356162304,0,
NONCYCLONE_02643,45.84788569330616,TS,2018365N08115,45.84788569330616,0,
NONCYCLONE_02644,48.283076147524135,TS,2000299N13093,48.283076147524135,0,
NONCYCLONE_02645,14.615439575699176,TS,2014003N08086,14.615439575699176,0,
NONCYCLONE_02646,46.900916818843505,TS,2023129N08091,46.900916818843505,0,
NONCYCLONE_02647,13.343154769928136,TS,2013310N06066,13.343154769928136,0,
NONCYCLONE_02648,24.954328516509996,TS,2010286N18090,24.954328516509996,0,
NONCYCLONE_02649,12.986771611903416,DS,2004274N16069,12.986771611903416,0,
NONCYCLONE_02650,18.732613647297075,TS,2004274N16069,18.732613647297075,0,
NONCYCLONE_02651,28.345358466569728,TS,2006300N07078,28.345358466569728,0,
NONCYCLONE_02652,32.74081365570651,TS,2022230N18095,32.74081365570651,0,
NONCYCLONE_02653,40.678974649663566,TS,2017199N19086,40.678974649663566,0,
NONCYCLONE_02654,18.56238541880707,TS,2021267N18094,18.56238541880707,0,
NONCYCLONE_02655,15.54041447682425,DS,2020353N06129,15.54041447682425,0,
NONCYCLONE_02656,23.534087419379343,TS,2003129N05091,23.534087419379343,0,
NONCYCLONE_02657,22.54954089917737,TS,2006262N19069,22.54954089917737,0,
NONCYCLONE_02658,28.68291238092615,TS,2017199N19086,28.68291238092615,0,
NONCYCLONE_02659,13.765792275540257,TS,2008223N20086,13.765792275540257,0,
NONCYCLONE_02660,40.150607796948044,DS,2006182N20088,40.150607796948044,0,
NONCYCLONE_02661,24.832480022426388,TS,2011330N06078,24.832480022426388,0,
NONCYCLONE_02662,32.73591893881419,DS,2004125N11074,32.73591893881419,0,
NONCYCLONE_02663,12.535740086938887,DS,2009104N13088,12.535740086938887,0,
NONCYCLONE_02664,14.570828133574784,TS,2005330N09096,14.570828133574784,0,
NONCYCLONE_02665,20.5393184531792,TS,2020136N10088,20.5393184531792,0,
NONCYCLONE_02666,32.79237185816076,TS,2019329N09160,32.79237185816076,0,
NONCYCLONE_02667,32.03277745277961,TS,2004332N02072,32.03277745277961,0,
NONCYCLONE_02668,18.23533497541561,TS,2016335N07088,18.23533497541561,0,
NONCYCLONE_02669,13.181077343305745,TS,2005210N21088,13.181077343305745,0,
NONCYCLONE_02670,39.11465306451068,TS,2023129N08091,39.11465306451068,0,
NONCYCLONE_02671,14.702098367989489,TS,2013301N13142,14.702098367989489,0,
NONCYCLONE_02672,13.836178942577405,MX,2007133N15091,13.836178942577405,0,
NONCYCLONE_02673,15.678898845638974,TS,2015301N11065,15.678898845638974,0,
NONCYCLONE_02674,8.546328604633004,TS,2012296N06135,8.546328604633004,1,TS
NONCYCLONE_02675,15.303892234812857,TS,2020153N13072,15.303892234812857,0,
NONCYCLONE_02676,34.89378763302122,TS,2019116N02090,34.89378763302122,0,
NONCYCLONE_02677,17.627637575667208,DS,2022224N22067,17.627637575667208,0,
NONCYCLONE_02678,18.2728831171277,TS,2013339N09084,18.2728831171277,0,
NONCYCLONE_02679,43.58824384587817,TS,2002327N10089,43.58824384587817,0,
NONCYCLONE_02680,20.462557651770833,TS,2009313N11072,20.462557651770833,0,
NONCYCLONE_02681,11.786141740181929,TS,2025275N22068,11.786141740181929,0,
NONCYCLONE_02682,22.165756686279167,TS,2004158N07142,22.165756686279167,0,
NONCYCLONE_02683,40.20868159363547,TS,2001313N12084,40.20868159363547,0,
NONCYCLONE_02684,10.21432807341115,TS,2015301N11065,10.21432807341115,0,
NONCYCLONE_02685,20.849547283104723,TS,2025295N09068,20.849547283104723,0,
NONCYCLONE_02686,20.66992204252164,TS,2002319S06078,20.66992204252164,0,
NONCYCLONE_02687,10.070130614040156,TS,2025298N11089,10.070130614040156,0,
NONCYCLONE_02688,23.260391430608802,TS,2015280N13071,23.260391430608802,0,
NONCYCLONE_02689,11.135373896675757,TS,2023156N10067,11.135373896675757,0,
NONCYCLONE_02690,25.67833082819888,TS,2017333N06082,25.67833082819888,0,
NONCYCLONE_02691,20.07640273976551,TS,2013232N22088,20.07640273976551,0,
NONCYCLONE_02692,34.570412594613416,TS,2017104N08085,34.570412594613416,0,
NONCYCLONE_02693,53.0097657423949,TS,2001361N01106,53.0097657423949,0,
NONCYCLONE_02694,22.338621336803783,TS,2000358N08086,22.338621336803783,0,
NONCYCLONE_02695,22.41437013472921,TS,2004125S08084,22.41437013472921,0,
NONCYCLONE_02696,15.703943136168862,MX,2011302N13062,15.703943136168862,0,
NONCYCLONE_02697,39.643116839330304,TS,2005262N13127,39.643116839330304,0,
NONCYCLONE_02698,24.797559576169242,TS,2005330N09096,24.797559576169242,0,
NONCYCLONE_02699,24.83422244883758,TS,2022226N22088,24.83422244883758,0,
NONCYCLONE_02700,12.142859258178712,TS,2014159N12068,12.142859258178712,0,
NONCYCLONE_02701,56.092716501931235,ET,2005249N26281,67.91800788102555,0,
NONCYCLONE_02702,19.770783576558408,TS,2015173N20067,19.770783576558408,0,
NONCYCLONE_02703,14.823536131341188,TS,2018281N14088,14.823536131341188,0,
NONCYCLONE_02704,10.016394331064168,TS,2008259N20089,10.016394331064168,0,
NONCYCLONE_02705,29.516348349684247,TS,2022356N09085,29.516348349684247,0,
NONCYCLONE_02706,11.295596496662002,TS,2005007N04085,11.295596496662002,0,
NONCYCLONE_02707,43.43148982904349,TS,2013324N07103,43.43148982904349,0,
NONCYCLONE_02708,35.650925688905836,TS,2013305N07141,35.650925688905836,0,
NONCYCLONE_02709,13.306088953525823,TS,2022126N07095,13.306088953525823,0,
NONCYCLONE_02710,41.6623826820834,TS,2000299N13093,41.6623826820834,0,
NONCYCLONE_02711,27.825040048013275,TS,2018279N11069,27.825040048013275,0,
NONCYCLONE_02712,15.599019701235743,TS,2007133N15091,15.599019701235743,0,
NONCYCLONE_02713,11.406618604444885,TS,2023129N08091,11.406618604444885,0,
NONCYCLONE_02714,21.999728233212082,TS,2004325S06078,21.999728233212082,0,
NONCYCLONE_02715,29.799361279719488,TS,2010293N17093,29.799361279719488,0,
NONCYCLONE_02716,43.720893801418676,TS,2007172N15088,43.720893801418676,0,
NONCYCLONE_02717,14.294264962781106,TS,2014003N08086,14.294264962781106,0,
NONCYCLONE_02718,12.424520989730288,TS,2023156N10067,12.424520989730288,1,TS
NONCYCLONE_02719,24.48219134195588,TS,2005007N04085,24.48219134195588,0,
NONCYCLONE_02720,11.470156869854339,TS,2007172N15088,11.470156869854339,0,
NONCYCLONE_02721,34.89532258350449,TS,2002355N04077,34.89532258350449,0,
NONCYCLONE_02722,12.127696522878265,TS,2019160N11073,12.127696522878265,0,
NONCYCLONE_02723,19.638656371550766,TS,2015207N22091,19.638656371550766,0,
NONCYCLONE_02724,19.26895922726587,TS,2018314N12093,19.26895922726587,0,
NONCYCLONE_02725,24.94853582768447,TS,2008329N09082,24.94853582768447,0,
NONCYCLONE_02726,14.178429359303262,TS,2016228N22117,14.178429359303262,0,
NONCYCLONE_02727,27.899338494068726,TS,2016341N08092,27.899338494068726,0,
NONCYCLONE_02728,42.80413168022847,MX,2012321N14090,42.80413168022847,0,
NONCYCLONE_02729,26.205601662987522,MX,2012321N14090,26.205601662987522,0,
NONCYCLONE_02730,26.452701562582718,TS,2005324N08085,26.452701562582718,0,
NONCYCLONE_02731,37.363006906298125,TS,2006330S06049,37.363006906298125,0,
NONCYCLONE_02732,32.472829336385225,TS,2001288N13084,32.472829336385225,0,
NONCYCLONE_02733,26.088665669986728,TS,2003122S11065,26.088665669986728,0,
NONCYCLONE_02734,13.903014132962003,TS,2011203N24085,13.903014132962003,0,
NONCYCLONE_02735,17.735887248470085,DS,2014297N11062,17.735887248470085,0,
NONCYCLONE_02736,10.20882453868449,TS,2002314N12083,10.20882453868449,0,
NONCYCLONE_02737,21.81393126598755,DS,2006012N03081,21.81393126598755,0,
NONCYCLONE_02738,25.76659687219892,TS,2023156N10067,25.76659687219892,0,
NONCYCLONE_02739,80.02354613363858,DS,2020353N06129,80.02354613363858,0,
NONCYCLONE_02740,34.68492757346941,TS,2005330N09096,34.68492757346941,0,
NONCYCLONE_02741,10.87131818466589,TS,2011360N09088,10.87131818466589,0,
NONCYCLONE_02742,20.29780835294525,TS,2023030N08087,20.29780835294525,0,
NONCYCLONE_02743,37.57921083918798,TS,2025331N06083,37.57921083918798,0,
NONCYCLONE_02744,10.53681172508639,TS,2004162N18068,10.53681172508639,0,
NONCYCLONE_02745,25.181244710786622,TS,2009313N11072,25.181244710786622,0,
NONCYCLONE_02746,33.17065975091106,DS,2008317N11089,33.17065975091106,0,
NONCYCLONE_02747,30.179222224685542,TS,2020150N17054,30.179222224685542,0,
NONCYCLONE_02748,27.31707648895897,TS,2010305N06105,27.31707648895897,0,
NONCYCLONE_02749,21.09440165278321,TS,2014003N08086,21.09440165278321,0,
NONCYCLONE_02750,17.41640014251357,TS,2025331N06083,17.41640014251357,0,
NONCYCLONE_02751,17.20422174980141,TS,2000289N15089,17.20422174980141,0,
NONCYCLONE_02752,29.309227278279717,TS,2021335N08096,29.309227278279717,0,
NONCYCLONE_02753,12.71192495437892,TS,2002327N10089,12.71192495437892,0,
NONCYCLONE_02754,20.443460786329887,TS,2021267N18094,20.443460786329887,0,
NONCYCLONE_02755,11.433527890950838,TS,2015157N13069,11.433527890950838,0,
NONCYCLONE_02756,27.842250843188552,DS,2004274N16069,27.842250843188552,0,
NONCYCLONE_02757,24.0059810905974,TS,2025275N22068,24.0059810905974,0,
NONCYCLONE_02758,25.09701348597302,TS,2006114N08090,25.09701348597302,0,
NONCYCLONE_02759,40.6795011138754,TS,2006182N20088,40.6795011138754,0,
NONCYCLONE_02760,16.766988622638507,TS,2004332N02072,16.766988622638507,0,
NONCYCLONE_02761,13.354815280872266,TS,2008317N11089,13.354815280872266,0,
NONCYCLONE_02762,24.77892958328139,TS,2013339N09084,24.77892958328139,0,
NONCYCLONE_02763,39.14370860253374,TS,2005260N20091,39.14370860253374,0,
NONCYCLONE_02764,10.360328845158278,TS,2023156N10067,10.360328845158278,1,TS
NONCYCLONE_02765,26.996379896455768,DS,2022224N22067,26.996379896455768,0,
NONCYCLONE_02766,31.35364757144662,TS,2012321N14090,31.35364757144662,0,
NONCYCLONE_02767,13.013012938473194,TS,2025295N09068,13.013012938473194,0,
NONCYCLONE_02768,31.346809072986428,TS,2022062N06085,31.346809072986428,0,
NONCYCLONE_02769,45.50403865509874,TS,2025260N13138,45.50403865509874,0,
NONCYCLONE_02770,18.715087259305175,TS,2011302N13062,18.715087259305175,0,
NONCYCLONE_02771,24.847275692892968,TS,2022224N22067,24.847275692892968,0,
NONCYCLONE_02772,24.819992065588934,TS,2019301N05081,24.819992065588934,0,
NONCYCLONE_02773,17.305366531066156,TS,2011265N21088,17.305366531066156,0,
NONCYCLONE_02774,10.844171570670825,TS,2022347N12074,10.844171570670825,1,TS
NONCYCLONE_02775,19.074388908704773,TS,2024290N11084,19.074388908704773,0,
NONCYCLONE_02776,17.334665939196277,DS,2007172N15088,17.334665939196277,0,
NONCYCLONE_02777,20.17289760251293,TS,2000358N08086,20.17289760251293,0,
NONCYCLONE_02778,17.629190596728854,DS,2021312N07090,17.629190596728854,0,
NONCYCLONE_02779,10.989369912549943,TS,2015280N13071,10.989369912549943,0,
NONCYCLONE_02780,21.593042950330137,TS,2007151N14072,21.593042950330137,0,
NONCYCLONE_02781,16.35918107808794,TS,2023156N10067,16.35918107808794,0,
NONCYCLONE_02782,13.375839095281258,TS,2010137N10090,13.375839095281258,0,
NONCYCLONE_02783,20.298884806538126,DS,2006012N03081,20.298884806538126,0,
NONCYCLONE_02784,10.481269890341785,TS,2011310N11066,10.481269890341785,0,
NONCYCLONE_02785,28.65827146979191,TS,2004136N15090,28.65827146979191,0,
NONCYCLONE_02786,29.3741579562229,TS,2006247N21089,29.3741579562229,0,
NONCYCLONE_02787,21.625757437434043,DS,2019160N11073,21.625757437434043,0,
NONCYCLONE_02788,16.414041146634887,TS,2023317N10094,16.414041146634887,0,
NONCYCLONE_02789,37.021418481624316,TS,2006330S06049,37.021418481624316,0,
NONCYCLONE_02790,17.631023189315187,TS,2000358N08086,17.631023189315187,0,
NONCYCLONE_02791,26.450031918453863,TS,2023156N10067,26.450031918453863,0,
NONCYCLONE_02792,28.96159359708602,TS,2022338N05100,28.96159359708602,0,
NONCYCLONE_02793,15.597472958598537,TS,2013130N04093,15.597472958598537,0,
NONCYCLONE_02794,18.850857268666914,TS,2000331N09092,18.850857268666914,0,
NONCYCLONE_02795,12.153817539820352,TS,2018279N11069,12.153817539820352,0,
NONCYCLONE_02796,10.943662911983546,TS,2004332N02072,10.943662911983546,0,
NONCYCLONE_02797,11.941259196893425,TS,2024329N04089,11.941259196893425,0,
NONCYCLONE_02798,20.33085590783725,TS,2024216N24085,20.33085590783725,0,
NONCYCLONE_02799,22.543896370264545,DS,2013310N06066,22.543896370264545,0,
NONCYCLONE_02800,10.779325205498907,TS,2025331N06083,10.779325205498907,0,
NONCYCLONE_02801,43.09341948906745,TS,2017307N07102,43.09341948906745,0,
NONCYCLONE_02802,36.55421706150108,TS,2003129N05091,36.55421706150108,0,
NONCYCLONE_02803,17.223849677176894,DS,2006329N06150,17.223849677176894,0,
NONCYCLONE_02804,10.950052106727625,TS,2004256N23089,10.950052106727625,0,
NONCYCLONE_02805,17.26836207341683,TS,2014159N12068,17.26836207341683,0,
NONCYCLONE_02806,20.84468267174446,TS,2001141N14068,20.84468267174446,0,
NONCYCLONE_02807,35.784529412568936,TS,2011302N13062,35.784529412568936,0,
NONCYCLONE_02808,15.407383895358153,TS,2001313N12084,15.407383895358153,0,
NONCYCLONE_02809,11.412421014190409,TS,2015157N13069,11.412421014190409,1,TS
NONCYCLONE_02810,17.30351305474676,TS,2022197N22069,17.30351305474676,0,
NONCYCLONE_02811,14.588367019494976,TS,2019116N02090,14.588367019494976,0,
NONCYCLONE_02812,19.32183505594917,DS,2007172N15088,19.32183505594917,0,
NONCYCLONE_02813,35.94016689164059,TS,2022126N07095,35.94016689164059,0,
NONCYCLONE_02814,20.311393258539677,TS,2023212N19090,20.311393258539677,0,
NONCYCLONE_02815,22.846309551309254,TS,2014159N12068,22.846309551309254,0,
NONCYCLONE_02816,13.10237442903373,DS,2006262N19069,13.10237442903373,0,
NONCYCLONE_02817,20.146550631206775,TS,2022324N10086,20.146550631206775,0,
NONCYCLONE_02818,18.805639570619324,TS,2025233N15126,18.805639570619324,0,
NONCYCLONE_02819,18.5894385002135,DS,2006012N03081,18.5894385002135,0,
NONCYCLONE_02820,15.005021918552336,TS,2024255N24080,15.005021918552336,0,
NONCYCLONE_02821,14.581286622162384,TS,2022254N20085,14.581286622162384,0,
NONCYCLONE_02822,27.064859890680413,TS,2007151N14072,27.064859890680413,0,
NONCYCLONE_02823,11.748970995062281,TS,2005179N22088,11.748970995062281,0,
NONCYCLONE_02824,34.877025252859376,TS,2018148N17090,34.877025252859376,0,
NONCYCLONE_02825,32.132131804271054,TS,2010151N14065,32.132131804271054,0,
NONCYCLONE_02826,23.206704848342138,TS,2005338N09093,23.206704848342138,0,
NONCYCLONE_02827,27.93070830019196,TS,2012321N14090,27.93070830019196,0,
NONCYCLONE_02828,40.86961952454357,DS,2011290N15090,40.86961952454357,0,
NONCYCLONE_02829,38.045464428894576,TS,2002356S07070,38.045464428894576,0,
NONCYCLONE_02830,39.67639335623171,DS,2006182N20088,39.67639335623171,0,
NONCYCLONE_02831,18.281228079688546,TS,2005260N20091,18.281228079688546,0,
NONCYCLONE_02832,23.51326066362805,TS,2016341N08092,23.51326066362805,0,
NONCYCLONE_02833,40.05499015218415,TS,2011302N13062,40.05499015218415,0,
NONCYCLONE_02834,13.963884548684694,DS,2012321N14090,13.963884548684694,0,
NONCYCLONE_02835,22.53215304494776,TS,2004274N16069,22.53215304494776,0,
NONCYCLONE_02836,18.03029223899215,DS,2013324N07103,18.03029223899215,0,
NONCYCLONE_02837,26.069629571743064,TS,2024216N24085,26.069629571743064,0,
NONCYCLONE_02838,41.056517034884386,TS,2009104N13088,41.056517034884386,0,
NONCYCLONE_02839,20.701217658698255,TS,2012301N11087,20.701217658698255,0,
NONCYCLONE_02840,18.326247772950733,TS,2012357N09064,18.326247772950733,0,
NONCYCLONE_02841,15.575660357650008,TS,2010305N06105,15.575660357650008,0,
NONCYCLONE_02842,12.14130831751934,TS,2021267N18094,12.14130831751934,0,
NONCYCLONE_02843,18.709146363177258,TS,2000289N15089,18.709146363177258,0,
NONCYCLONE_02844,35.031092395683295,TS,2017147N14087,35.031092395683295,0,
NONCYCLONE_02845,17.645658350311347,TS,2015301N11065,17.645658350311347,0,
NONCYCLONE_02846,30.33344101749879,TS,2006228N21088,30.33344101749879,0,
NONCYCLONE_02847,27.93320743373983,TS,2003129N05091,27.93320743373983,0,
NONCYCLONE_02848,40.95847665381694,TS,2011167N22089,40.95847665381694,0,
NONCYCLONE_02849,20.893719780429144,DS,2013310N06066,20.893719780429144,0,
NONCYCLONE_02850,51.761653967039415,TS,2025260N13138,51.761653967039415,0,
NONCYCLONE_02851,16.904860904871043,TS,2004312S05085,16.904860904871043,0,
NONCYCLONE_02852,21.575897701210724,TS,2003206N21089,21.575897701210724,0,
NONCYCLONE_02853,21.968889850667736,TS,2011160N18070,21.968889850667736,0,
NONCYCLONE_02854,11.039963330503557,TS,2004125N11074,11.039963330503557,0,
NONCYCLONE_02855,37.15753922300913,TS,2025331N06083,37.15753922300913,0,
NONCYCLONE_02856,20.356236832834185,TS,2016341N08092,20.356236832834185,0,
NONCYCLONE_02857,26.577175130169305,DS,2023334N08088,26.577175130169305,0,
NONCYCLONE_02858,17.826598658851527,TS,2025198N25082,17.826598658851527,0,
NONCYCLONE_02859,19.732556169187063,TS,2024255N24080,19.732556169187063,0,
NONCYCLONE_02860,26.40098286634658,TS,2011160N18070,26.40098286634658,0,
NONCYCLONE_02861,35.02450657546494,TS,2006300N07078,35.02450657546494,0,
NONCYCLONE_02862,10.991684046786158,TS,2025295N09068,10.991684046786158,0,
NONCYCLONE_02863,17.56853550434453,TS,2025198N25082,17.56853550434453,0,
NONCYCLONE_02864,19.824862179357133,TS,2005262N13127,19.824862179357133,0,
NONCYCLONE_02865,30.69739012989266,TS,2015157N13069,30.69739012989266,0,
NONCYCLONE_02866,10.570347270475459,TS,2025231N19085,10.570347270475459,0,
NONCYCLONE_02867,37.738725322904116,TS,2016341N08092,37.738725322904116,0,
NONCYCLONE_02868,39.901821805307925,TS,2009104N13088,39.901821805307925,0,
NONCYCLONE_02869,21.927170296545658,TS,2015301N11065,21.927170296545658,0,
NONCYCLONE_02870,31.497317509469674,TS,2007172N15088,31.497317509469674,0,
NONCYCLONE_02871,18.560390352236826,TS,2018321N10113,18.560390352236826,0,
NONCYCLONE_02872,18.198548135267366,TS,2015157N13069,18.198548135267366,0,
NONCYCLONE_02873,25.883711585834483,TS,2015207N22091,25.883711585834483,0,
NONCYCLONE_02874,12.88543067697907,TS,2025233N15126,12.88543067697907,0,
NONCYCLONE_02875,17.78002065448565,TS,2008168N22090,17.78002065448565,0,
NONCYCLONE_02876,16.59113677742526,DS,2011290N15090,16.59113677742526,0,
NONCYCLONE_02877,23.729919571302837,TS,2020355S11065,23.729919571302837,0,
NONCYCLONE_02878,26.707493681007012,TS,2001361N01106,26.707493681007012,0,
NONCYCLONE_02879,37.39075523113235,TS,2006329N06150,37.39075523113235,0,
NONCYCLONE_02880,13.874088511422434,TS,2023292N11063,13.874088511422434,0,
NONCYCLONE_02881,17.969702560054817,TS,2021256N20087,17.969702560054817,0,
NONCYCLONE_02882,35.39870782864733,TS,2023212N19090,35.39870782864733,0,
NONCYCLONE_02883,22.561571679695934,TS,2024201N19086,22.561571679695934,0,
NONCYCLONE_02884,18.506335670139922,TS,2013232N22088,18.506335670139922,0,
NONCYCLONE_02885,27.369357843329166,TS,2010151N14065,27.369357843329166,0,
NONCYCLONE_02886,33.44643540625598,TS,2022062N06085,33.44643540625598,0,
NONCYCLONE_02887,14.595399740080794,TS,2017340N09089,14.595399740080794,0,
NONCYCLONE_02888,12.645883775751987,TS,2006241N20088,12.645883775751987,0,
NONCYCLONE_02889,20.657297864832127,TS,2015157N13069,20.657297864832127,0,
NONCYCLONE_02890,29.29148213955871,TS,2008117N11090,29.29148213955871,0,
NONCYCLONE_02891,54.85971490591958,TS,2006329N06150,54.85971490591958,0,
NONCYCLONE_02892,29.99557729865024,DS,2019264N19071,29.99557729865024,0,
NONCYCLONE_02893,44.57596147698696,TS,2020136N10088,44.57596147698696,0,
NONCYCLONE_02894,28.74278410925158,TS,2023156N10067,28.74278410925158,0,
NONCYCLONE_02895,20.70842446651049,DS,2024329N04089,20.70842446651049,0,
NONCYCLONE_02896,27.62100982028738,TS,2009337S07096,27.62100982028738,0,
NONCYCLONE_02897,21.22233510045721,TS,2003345N05092,21.22233510045721,0,
NONCYCLONE_02898,27.98996098554063,DS,2004332N02072,27.98996098554063,0,
NONCYCLONE_02899,14.00667825012191,DS,2006300N07078,14.00667825012191,0,
NONCYCLONE_02900,20.675350337552768,TS,2023030N08087,20.675350337552768,0,
NONCYCLONE_02901,26.290017806938145,TS,2021133N10071,26.290017806938145,0,
NONCYCLONE_02902,34.58473431656541,TS,2005012N04090,34.58473431656541,0,
NONCYCLONE_02903,24.99924547360094,TS,2001267N17070,24.99924547360094,0,
NONCYCLONE_02904,26.67602212213717,TS,2020335N06090,26.67602212213717,0,
NONCYCLONE_02905,25.27303488260842,TS,2019160N11073,25.27303488260842,0,
NONCYCLONE_02906,13.079696914126009,TS,2023212N19090,13.079696914126009,0,
NONCYCLONE_02907,41.95834570960629,TS,2019116N02090,41.95834570960629,0,
NONCYCLONE_02908,32.000183693777416,TS,2018263N17089,32.000183693777416,0,
NONCYCLONE_02909,19.64020704656975,TS,2021267N18094,19.64020704656975,0,
NONCYCLONE_02910,15.65591940068146,TS,2019264N19071,15.65591940068146,0,
NONCYCLONE_02911,17.962703074539974,TS,2003315N09067,17.962703074539974,0,
NONCYCLONE_02912,17.346722113400254,DS,2021267N18094,17.346722113400254,0,
NONCYCLONE_02913,22.82375148394079,DS,2022126N07095,22.82375148394079,0,
NONCYCLONE_02914,36.90228325568318,TS,2015157N13069,36.90228325568318,0,
NONCYCLONE_02915,11.103973911006083,TS,2010137N10090,11.103973911006083,0,
NONCYCLONE_02916,15.81596274223282,TS,2000088N08090,15.81596274223282,0,
NONCYCLONE_02917,38.446473914644976,TS,2003279N17084,38.446473914644976,0,
NONCYCLONE_02918,32.90320931385689,TS,2004256N23089,32.90320931385689,0,
NONCYCLONE_02919,14.042686323798314,TS,2018347N07089,14.042686323798314,0,
NONCYCLONE_02920,25.21972035766068,TS,2007133N15091,25.21972035766068,0,
NONCYCLONE_02921,15.762550836622868,TS,2011302N13062,15.762550836622868,0,
